,Country_Name,Country_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
174,Netherlands,NLD,73.3926829268293,73.6526829268293,73.32390243902441,73.33707317073171,73.7041463414634,73.56878048780491,73.5129268292683,73.80414634146341,73.6126829268293,73.539512195122,73.5856097560976,73.809512195122,73.7270731707317,74.14390243902442,74.5368292682927,74.49878048780491,74.6470731707317,75.2214634146342,75.14512195121951,75.60609756097558,75.7431707317073,75.9343902439025,75.9885365853659,76.16414634146341,76.23317073170729,76.28463414634149,76.27048780487809,76.7051219512195,76.890243902439,76.7341463414634,76.87804878048779,77.0,77.21707317073171,76.9165853658537,77.3751219512195,77.4046341463415,77.43560975609759,77.79439024390241,77.8829268292683,77.83658536585371,77.9878048780488,78.19024390243901,78.2926829268293,78.4926829268293,79.0951219512195,79.34634146341459,79.6975609756098,80.0975609756098,80.25121951219509,80.5487804878049,80.7024390243902,81.2048780487805,81.10487804878049,81.3048780487805,81.7073170731707,81.509756097561,81.5609756097561,81.5609756097561
175,Norway,NOR,73.549756097561,73.55048780487809,73.4480487804878,73.0775609756098,73.5958536585366,73.7231707317073,73.9953658536585,74.0665853658537,73.9419512195122,73.66341463414629,74.0880487804878,74.1792682926829,74.34463414634149,74.4421951219512,74.7536585365854,74.8175609756098,75.039512195122,75.3868292682927,75.4185365853659,75.41390243902441,75.6717073170732,75.86902439024391,76.0109756097561,76.06682926829271,76.2243902439024,75.9168292682927,76.24121951219509,76.0817073170732,76.22048780487809,76.50048780487799,76.5373170731707,76.98073170731709,77.1843902439025,77.1517073170732,77.689756097561,77.7365853658537,78.1504878048781,78.1426829268293,78.32926829268291,78.28292682926829,78.6341463414634,78.7853658536585,78.9878048780488,79.390243902439,79.8414634146342,80.0414634146342,80.3439024390244,80.39512195121951,80.5926829268293,80.7951219512195,80.9975609756098,81.2951219512195,81.4512195121951,81.75121951219509,82.1,82.3048780487805,82.4073170731707,82.509756097561
176,Nepal,NPL,35.583,35.941,36.357,36.828,37.346,37.903,38.486999999999995,39.086999999999996,39.691,40.291,40.881,41.457,42.023999999999994,42.588,43.151,43.718,44.294,44.885,45.493,46.123999999999995,46.776,47.45,48.141999999999996,48.852,49.577,50.324,51.095,51.891000000000005,52.711999999999996,53.551,54.403999999999996,55.262,56.118,56.964,57.793,58.6,59.383,60.144,60.88399999999999,61.6,62.288000000000004,62.945,63.57,64.165,64.729,65.264,65.773,66.26,66.727,67.178,67.611,68.028,68.426,68.806,69.168,69.515,69.848,70.169
178,New Zealand,NZL,71.2365853658537,70.98536585365859,71.2317073170732,71.28048780487799,71.32926829268291,71.2268292682927,71.1243902439025,71.4731707317073,71.1243902439025,71.4731707317073,71.2731707317073,71.7731707317073,71.82926829268291,71.6682926829268,71.92439024390241,72.21951219512201,72.42195121951221,72.1682926829268,73.019512195122,73.06829268292691,72.82926829268291,73.62195121951221,73.7243902439024,73.7756097560976,74.37073170731709,73.82926829268291,74.12195121951221,74.1780487804878,74.42439024390241,74.8243902439024,75.37804878048779,76.0317073170732,76.1243902439025,76.4341463414634,76.8829268292683,76.7341463414634,76.7878048780488,77.33414634146341,78.0853658536585,77.890243902439,78.6365853658537,78.6926829268293,78.84634146341459,79.14634146341459,79.5487804878049,79.85121951219509,80.0487804878049,80.1512195121951,80.35121951219509,80.7024390243902,80.7024390243902,80.9048780487805,81.1560975609756,81.4073170731707,81.4048780487805,81.45682926829271,81.6124390243903,81.65853658536591
179,OECD members,OED,67.43983442558539,67.8314066103613,67.8268800280798,68.040565422072,68.4363199831587,68.5524463021523,68.8185879196702,69.04743546138799,69.0066898288302,69.2002464139453,69.5163882848767,69.8042033688613,70.0970627930467,70.28282905702129,70.69885169235371,71.0475547389146,71.3243425540898,71.68989753597671,71.86722341628841,72.20942400547901,72.2666526344696,72.6351822601726,72.9807503426563,73.11193219277091,73.3990472818123,73.5443464908898,73.80940411419341,74.09315542263191,74.2420851186352,74.5073341419732,74.6899348329105,74.8809812699547,75.1626680199244,75.268483096208,75.5622838270762,75.66831056133309,76.0417765634658,76.3838412424877,76.59570724888341,76.7734620412165,77.0618312480934,77.37126981151309,77.5307873530071,77.68026150856379,78.0819741703773,78.19806444464349,78.48696929064859,78.7105503298995,78.8564330504812,79.11539870825659,79.2858811672163,79.51783832862229,79.6312358234168,79.79439152177191,80.0437751812768,79.9340259473974,80.0865632054628,80.1384657252691
180,Oman,OMN,42.672,43.498999999999995,44.31100000000001,45.11,45.896,46.665,47.413000000000004,48.141000000000005,48.858000000000004,49.574,50.31,51.086999999999996,51.92,52.81100000000001,53.76,54.755,55.781000000000006,56.813,57.82899999999999,58.813,59.758,60.659,61.523,62.356,63.153,63.915,64.638,65.324,65.975,66.593,67.18,67.73899999999999,68.273,68.786,69.283,69.77,70.25,70.726,71.197,71.664,72.126,72.58,73.02199999999999,73.447,73.851,74.23,74.577,74.893,75.179,75.44,75.682,75.916,76.149,76.388,76.634,76.887,77.142,77.393
181,Other small states,OSS,51.41500479643349,51.8677455999677,52.309446737699204,52.715490446959,53.126365594872,53.5130146610322,53.860802019930404,54.213331975266,54.5598521306299,54.9026644803172,55.2580242810832,55.60385122867601,55.959907339361,56.2841282196267,56.599902364574696,56.9425916499405,57.315690881549905,57.69199749659471,58.121689426478795,58.57478196001289,59.0902842948924,59.55813240383161,60.030330166707,60.47953807401879,60.8625273664699,61.222727862324604,61.596842217921804,61.892556996810896,62.098033133841895,62.1961450834773,62.223318819513,62.2515983399767,62.1403588547381,61.909414976577104,61.6119971281736,61.425465832175206,61.2838561459111,60.979727715332295,60.6337763183119,60.40056968491779,60.2452667610209,60.1087050681979,60.0995599935153,60.2100767114271,60.4870246508171,60.900241371312895,61.4085892954338,62.049029165256904,62.7796388307549,63.5615663102692,64.3088493488839,65.0206419539647,65.7194602207097,66.33313879042329,66.8911850747,67.405236123087,67.83562940085,68.2054875092564
182,Pakistan,PAK,45.299,46.196999999999996,47.059,47.88399999999999,48.67,49.42,50.13399999999999,50.812,51.457,52.07,52.648999999999994,53.192,53.699,54.17100000000001,54.613,55.028,55.42100000000001,55.79600000000001,56.158,56.512,56.86,57.206,57.54600000000001,57.882,58.213,58.54,58.863,59.18,59.493,59.799,60.1,60.393,60.68,60.96,61.235,61.505,61.773,62.038999999999994,62.303000000000004,62.56399999999999,62.82,63.066,63.3,63.522,63.736000000000004,63.951,64.176,64.42,64.685,64.969,65.264,65.562,65.84899999999999,66.117,66.36,66.577,66.77,66.947
183,Panama,PAN,60.864,61.38,61.88,62.36,62.824,63.275,63.718,64.16,64.607,65.063,65.532,66.018,66.515,67.02,67.527,68.027,68.513,68.976,69.41199999999999,69.818,70.192,70.53699999999999,70.858,71.163,71.453,71.732,72.0,72.257,72.506,72.747,72.982,73.212,73.439,73.661,73.87899999999999,74.092,74.3,74.5,74.694,74.881,75.06,75.233,75.40100000000001,75.565,75.72800000000001,75.892,76.06,76.234,76.414,76.6,76.792,76.98899999999999,77.188,77.38600000000001,77.583,77.77600000000001,77.964,78.149
184,Peru,PER,48.012,48.628,49.224,49.792,50.333999999999996,50.872,51.431999999999995,52.038000000000004,52.702,53.42,54.174,54.935,55.67100000000001,56.36,56.994,57.575,58.114,58.636,59.158,59.691,60.24,60.803999999999995,61.378,61.958,62.542,63.132,63.731,64.33800000000001,64.949,65.56,66.165,66.757,67.33,67.88,68.405,68.903,69.378,69.834,70.274,70.7,71.111,71.505,71.882,72.24,72.581,72.908,73.222,73.528,73.82600000000001,74.12,74.41,74.697,74.98100000000001,75.258,75.529,75.792,76.044,76.286
185,Philippines,PHL,61.105,61.50899999999999,61.86,62.16,62.411,62.618,62.784,62.915,63.016999999999996,63.097,63.155,63.19,63.202,63.196999999999996,63.185,63.183,63.206,63.263000000000005,63.361999999999995,63.503,63.677,63.87,64.067,64.26,64.45100000000001,64.655,64.895,65.186,65.53399999999999,65.933,66.366,66.811,67.23899999999999,67.628,67.962,68.23100000000001,68.431,68.574,68.675,68.744,68.793,68.835,68.88,68.937,69.013,69.112,69.233,69.37,69.515,69.667,69.82300000000001,69.984,70.149,70.315,70.48100000000001,70.64399999999999,70.80199999999999,70.952
186,Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.06926829268289,,,,,71.84463414634149,,,,,70.49365853658541,,,,,69.1292682926829,,,,,,,,,,,,
187,Papua New Guinea,PNG,38.935,39.542,40.167,40.817,41.495,42.201,42.931000000000004,43.676,44.425,45.173,45.916000000000004,46.653,47.383,48.105,48.815,49.512,50.196999999999996,50.867,51.518,52.145,52.735,53.276,53.763000000000005,54.196999999999996,54.581,54.925,55.242,55.548,55.855,56.168,56.492,56.823,57.152,57.473,57.781000000000006,58.073,58.343999999999994,58.593999999999994,58.828,59.049,59.265,59.486999999999995,59.722,59.974,60.245,60.534,60.836000000000006,61.141000000000005,61.442,61.739,62.028999999999996,62.316,62.604,62.891999999999996,63.181000000000004,63.466,63.744,64.01
188,Poland,POL,67.6804878048781,67.7780487804878,67.4268292682927,68.3756097560976,68.6292682926829,69.42926829268289,69.8268292682927,69.4243902439024,70.21951219512201,69.71951219512201,69.86829268292679,69.6121951219512,70.66585365853659,70.66341463414629,71.1170731707317,70.5609756097561,70.6560975609756,70.4024390243902,70.3512195121951,70.75121951219509,70.0975609756098,71.05121951219509,71.10243902439029,71.0,70.8,70.5487804878049,70.8487804878049,70.89756097560979,71.3317073170732,71.04390243902441,70.890243902439,70.5878048780488,71.090243902439,71.5951219512195,71.6951219512195,71.8926829268293,72.2463414634146,72.64634146341459,72.9975609756098,73.04390243902441,73.74878048780491,74.2,74.4975609756098,74.5975609756098,74.84634146341459,74.9951219512195,75.14390243902442,75.24390243902441,75.54390243902441,75.6951219512195,76.2463414634146,76.6951219512195,76.7463414634146,77.0,77.60243902439029,77.4512195121951,77.85121951219509,77.85121951219509
189,Pre-demographic dividend,PRE,39.1361000183986,39.5933349985625,40.0427883235536,40.4838262805155,40.9182223270498,41.348243134871396,41.7785885245138,42.2122207299206,42.6518290405376,43.0964303027299,43.546898102322295,44.003243771411896,44.4621547708338,44.9190976125853,45.370547662620496,45.8119559196118,46.2382565028236,46.646652350606004,47.034782756045,47.4012055646292,47.7448803057559,48.0664375664507,48.366391322758396,48.644217379855604,48.896528690676604,49.118785751376,49.305959619631395,49.4562090950778,49.57202365629029,49.658969091406796,49.71935386119571,49.75580633057,49.77500125012671,49.7874283896975,49.803344709478594,49.8351910674845,49.89658714509729,49.9989709319298,50.1547640940038,50.375599448014796,50.673775806202094,51.0589412110614,51.5235069591107,52.05507504495439,52.6414835964612,53.269902372462596,53.9274408114921,54.6005686431857,55.275984272444,55.9431876880214,56.593456212424705,57.2241555049088,57.835555345318205,58.4260174117443,58.987778967973,59.5119589254375,59.9919371242937,60.427466911492004
190,Puerto Rico,PRI,68.7196097560976,68.9431707317073,69.1454390243903,69.35600000000001,69.5932926829268,69.870756097561,70.1867073170732,70.52351219512201,70.86414634146341,71.20260975609759,71.5355365853659,71.85909756097558,72.1694634146342,72.4647317073171,72.73790243902441,72.9824634146342,73.1908292682927,73.3613170731707,73.49873170731709,73.6064390243902,73.700243902439,73.7974634146342,73.9085853658537,74.0366341463415,74.17763414634149,74.3091951219512,74.4003902439025,74.4309756097561,74.3940975609756,74.2989512195122,74.1691707317073,74.03880487804881,73.9463658536585,73.9208780487805,73.97690243902441,74.1245609756098,74.3614634146342,74.66404878048779,75.0072926829268,75.37548780487799,76.68926829268291,77.06682926829271,77.7604878048781,78.07121951219509,78.1758536585366,78.2960975609756,78.4163414634146,78.4258536585366,77.9629268292683,78.191,78.41909756097559,78.6406585365854,78.8475853658537,79.03434146341459,79.2024634146342,79.353487804878,79.4949756097561,79.63453658536591
191,"Korea, Dem. People’s Rep.",PRK,51.297,51.674,52.076,52.61,53.335,54.263999999999996,55.356,56.506,57.625,58.681000000000004,59.656000000000006,60.549,61.379,62.161,62.896,63.57899999999999,64.206,64.77600000000001,65.294,65.762,66.186,66.571,66.92399999999999,67.255,67.569,67.9,68.28399999999999,68.719,69.17699999999999,69.611,69.896,69.87899999999999,69.492,68.742,67.69800000000001,66.53699999999999,65.495,64.77199999999999,64.493,64.684,65.268,66.087,66.925,67.615,68.102,68.389,68.54,68.675,68.884,69.185,69.571,70.012,70.454,70.85300000000001,71.19800000000001,71.48100000000001,71.711,71.91
192,Portugal,PRT,63.2729024390244,63.68636585365851,64.0952195121951,64.49651219512201,64.8912682926829,65.28004878048779,65.6634634146342,66.0455365853659,66.4272926829268,66.8127073170732,67.0731707317073,66.77073170731711,68.3243902439024,67.5243902439024,68.019512195122,68.30975609756099,68.8609756097561,70.0121951219512,70.3170731707317,71.1682926829268,71.2146341463415,71.6146341463415,72.4146341463415,72.2658536585366,72.51463414634149,72.81463414634149,73.2658536585366,73.66585365853659,73.7146341463415,74.2658536585366,73.9658536585366,74.01463414634149,74.3121951219512,74.5121951219512,74.9146341463415,75.3121951219512,75.2609756097561,75.4121951219512,75.7121951219512,75.9634146341463,76.31463414634149,76.81463414634149,77.0658536585366,77.21951219512201,77.67073170731709,78.0707317073171,78.41951219512201,78.3219512195122,78.5243902439025,78.7268292682927,79.0268292682927,80.4707317073171,80.37317073170729,80.7219512195122,81.12195121951221,81.1243902439025,81.1243902439025,81.1243902439025
193,Paraguay,PRY,63.881,64.105,64.314,64.5,64.65899999999999,64.793,64.908,65.015,65.124,65.241,65.368,65.506,65.653,65.806,65.964,66.13,66.30199999999999,66.48100000000001,66.664,66.847,67.02600000000001,67.192,67.343,67.479,67.60300000000001,67.723,67.85,67.993,68.157,68.343,68.545,68.753,68.958,69.152,69.335,69.51100000000001,69.69,69.88,70.087,70.31,70.546,70.786,71.023,71.249,71.464,71.667,71.862,72.055,72.251,72.45,72.653,72.86,73.068,73.274,73.473,73.66199999999999,73.836,73.992
194,West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.048,68.433,68.795,69.135,69.455,69.757,70.041,70.309,70.56,70.797,71.02199999999999,71.23899999999999,71.447,71.648,71.842,72.028,72.203,72.366,72.517,72.656,72.788,72.915,73.041,73.17,73.303,73.442,73.589,73.74
195,Pacific island small states,PSS,56.5054971411929,56.959309944041394,57.3894643840218,57.79953575331861,58.189928067999105,58.559759744808,58.9051771673015,59.22557031329661,59.5219991977609,59.801044158123894,60.0701182925848,60.3394552676425,60.6152499733739,60.902951539608004,61.2043448587426,61.5192202766561,61.84401880694121,62.1701727457499,62.4916298592495,62.803497315371295,63.102867049583104,63.3896425882093,63.6633289346537,63.9215464541224,64.1617130467891,64.3776772810293,64.5644364227016,64.9177581267595,64.8536565632825,64.9646753770031,65.09727674815859,65.1450640961014,65.2276584139228,65.3150107137089,65.41458087236809,65.59633909281139,65.68651705702379,65.8678884078205,66.07607718302499,66.3396425767117,66.55718548171329,66.7980522542634,67.03312098948321,67.2501681743546,67.4456578883881,67.6369306556416,67.7861254623272,67.94836464243,68.1167891863297,68.295623687014,68.48525042046779,68.6829937312282,68.8819826450894,69.0773769684605,69.2655319303292,69.44445877436979,69.61374193088879,69.7742837809553
196,Post-demographic dividend,PST,68.81554468409739,69.21825714683699,69.2194337446381,69.4227773307937,69.8277507717122,69.91399924011999,70.1586504464256,70.400754579845,70.3238469131041,70.5213314084145,70.8350171284829,71.1122473587862,71.34880758804891,71.5099223780724,71.8899273585721,72.23756123945441,72.47301320116959,72.8147916840323,72.9494562978921,73.2444618438705,73.2754086602642,73.5929407172473,73.91868813006779,74.02737350430091,74.3170885130968,74.4598594357154,74.70968206326909,74.9972305764551,75.0995037651739,75.3502882478515,75.47946421095808,75.6045550850878,75.80604164342141,75.8082575390535,76.0585500527124,76.07511798037321,76.43889463952449,76.782587573225,76.9991811947033,77.116417936058,77.3556501188697,77.6476859401279,77.7872387561658,77.91472672876341,78.34048561540709,78.4333217765194,78.7581522092376,79.01182070189459,79.1543505004617,79.47737488907771,79.68608316090629,79.952854215693,80.08663644488271,80.26792473539929,80.52413494109841,80.3948986810846,80.5542451231572,80.6136376062954
197,French Polynesia,PYF,56.282,56.708,57.093,57.465,57.845,58.242,58.653999999999996,59.06100000000001,59.452,59.827,60.183,60.518,60.836000000000006,61.148999999999994,61.468999999999994,61.823,62.239,62.728,63.291000000000004,63.916000000000004,64.57600000000001,65.234,65.854,66.407,66.883,67.278,67.604,67.888,68.156,68.42399999999999,68.704,69.007,69.332,69.678,70.044,70.426,70.815,71.202,71.58,71.946,72.303,72.658,73.017,73.382,73.751,74.116,74.46600000000001,74.793,75.092,75.363,75.611,75.844,76.074,76.307,76.546,76.78699999999999,77.024,77.251
